日付,時間,時間帯,カテゴリ,商品,数量,価格設定,商品番号（SKU）,適用済みカスタマイズ,総売上高,ディスカウント,純売上高,税金,注文ID,支払いID,デバイス名,メモ,レシート詳細,支払/払戻,店舗,ダイニングオプション,顧客ID,顧客名,顧客リファレンスID,単位,件数,GTIN,商品の種類,発送メモ,チャネル,トークン,カード種別,使用カード末尾4桁
2026/01/20,00:31:00,日本,ドリンク,テスト商品_SKU0001,2,,SKU0001,,1366,0,1229,137,OID003913,PID003913,iPad,,https://example.test/txn/3913,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,00:38:00,日本,ドリンク,テスト商品_SKU0030,-3,,SKU0030,,-1164,0,-1048,-116,OID003914,PID003914,iPad,返品,https://example.test/txn/3914,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,00:45:00,日本,ドリンク,テスト商品_SKU0007,4,,SKU0007,,1404,0,1264,140,OID003915,PID003915,iPad,,https://example.test/txn/3915,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,00:52:00,日本,ドリンク,SKUなし商品,2,,,,1556,0,1400,156,OID003916,PID003916,iPad,,https://example.test/txn/3916,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,00:59:00,日本,ドリンク,テスト商品_SKU0027,3,,SKU0027,,1371,0,1234,137,OID003917,PID003917,iPad,,https://example.test/txn/3917,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,01:06:00,日本,ドリンク,テスト商品_SKU0018,1,,SKU0018,,770,0,693,77,OID003918,PID003918,iPad,,https://example.test/txn/3918,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,01:13:00,日本,ドリンク,テスト商品_SKU0014,2,,SKU0014,,740,0,666,74,OID003919,PID003919,iPad,,https://example.test/txn/3919,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,01:20:00,日本,ドリンク,SKUなし商品,1,,,,433,0,390,43,OID003920,PID003920,iPad,,https://example.test/txn/3920,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,01:27:00,日本,ドリンク,テスト商品_abc123,2,,abc123,,1240,0,1116,124,OID003921,PID003921,iPad,,https://example.test/txn/3921,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,01:34:00,日本,ドリンク,テスト商品_SKU0001,5,,SKU0001,,4120,0,3708,412,OID003922,PID003922,iPad,,https://example.test/txn/3922,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,01:41:00,日本,ドリンク,テスト商品_abc123,2,,abc123,,1240,0,1116,124,OID003923,PID003923,iPad,,https://example.test/txn/3923,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,01:48:00,日本,ドリンク,テスト商品_SKU0015,5,,SKU0015,,3350,0,3015,335,OID003924,PID003924,iPad,,https://example.test/txn/3924,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,01:55:00,日本,ドリンク,テスト商品_SKU0020,2,,SKU0020,,1740,0,1566,174,OID003925,PID003925,iPad,,https://example.test/txn/3925,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,02:02:00,日本,ドリンク,テスト商品_SKU0022,3,,SKU0022,,1224,0,1102,122,OID003926,PID003926,iPad,,https://example.test/txn/3926,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,02:09:00,日本,ドリンク,テスト商品_SKU0022,2,,SKU0022,,1368,0,1231,137,OID003927,PID003927,iPad,,https://example.test/txn/3927,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,02:16:00,日本,ドリンク,テスト商品_SKU0025,1,,SKU0025,,529,0,476,53,OID003928,PID003928,iPad,,https://example.test/txn/3928,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,02:23:00,日本,ドリンク,SKUなし商品,3,,,,1134,0,1021,113,OID003929,PID003929,iPad,,https://example.test/txn/3929,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,02:30:00,日本,ドリンク,テスト商品_SKU0006,4,,SKU0006,,3232,0,2909,323,OID003930,PID003930,iPad,,https://example.test/txn/3930,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,02:37:00,日本,ドリンク,テスト商品_SKU0005,5,,SKU0005,,3330,0,2997,333,OID003931,PID003931,iPad,,https://example.test/txn/3931,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,02:44:00,日本,ドリンク,テスト商品_SKU0016,-5,,SKU0016,,-3675,0,-3307,-368,OID003932,PID003932,iPad,返品,https://example.test/txn/3932,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/20,02:51:00,日本,ドリンク,テスト商品_SKU0006,1,,SKU0006,,498,0,448,50,OID003933,PID003933,iPad,,https://example.test/txn/3933,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,02:58:00,日本,ドリンク,テスト商品_abc123,-2,,abc123,,-1240,0,-1116,-124,OID003934,PID003934,iPad,返品,https://example.test/txn/3934,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/20,03:05:00,日本,ドリンク,テスト商品_SKU0009,-4,,SKU0009,,-3444,0,-3100,-344,OID003935,PID003935,iPad,返品,https://example.test/txn/3935,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/20,03:12:00,日本,ドリンク,テスト商品_SKU0019,1,,SKU0019,,601,0,541,60,OID003936,PID003936,iPad,,https://example.test/txn/3936,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,03:19:00,日本,ドリンク,テスト商品_SKU0029,5,,SKU0029,,3735,0,3361,374,OID003937,PID003937,iPad,,https://example.test/txn/3937,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,03:26:00,日本,ドリンク,テスト商品_SKU0013,2,,SKU0013,,1070,0,963,107,OID003938,PID003938,iPad,,https://example.test/txn/3938,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,03:33:00,日本,ドリンク,テスト商品_SKU0009,5,,SKU0009,,4415,0,3973,442,OID003939,PID003939,iPad,,https://example.test/txn/3939,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,03:40:00,日本,ドリンク,テスト商品_SKU0007,1,,SKU0007,,734,0,661,73,OID003940,PID003940,iPad,,https://example.test/txn/3940,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,03:47:00,日本,ドリンク,テスト商品_SKU0016,1,,SKU0016,,432,0,389,43,OID003941,PID003941,iPad,,https://example.test/txn/3941,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,03:54:00,日本,ドリンク,テスト商品_SKU0006,3,,SKU0006,,1494,0,1345,149,OID003942,PID003942,iPad,,https://example.test/txn/3942,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,04:01:00,日本,ドリンク,テスト商品_SKU0017,4,,SKU0017,,3496,0,3146,350,OID003943,PID003943,iPad,,https://example.test/txn/3943,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,04:08:00,日本,ドリンク,テスト商品_SKU0012,-2,,SKU0012,,-754,0,-679,-75,OID003944,PID003944,iPad,返品,https://example.test/txn/3944,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/20,04:15:00,日本,ドリンク,テスト商品_SKU0022,2,,SKU0022,,1416,0,1274,142,OID003945,PID003945,iPad,,https://example.test/txn/3945,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,04:22:00,日本,ドリンク,SKUなし商品,5,,,,3495,0,3145,350,OID003946,PID003946,iPad,,https://example.test/txn/3946,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,04:29:00,日本,ドリンク,テスト商品_SKU0022,5,,SKU0022,,4235,0,3811,424,OID003947,PID003947,iPad,,https://example.test/txn/3947,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,04:36:00,日本,ドリンク,テスト商品_SKU0027,1,,SKU0027,,708,0,637,71,OID003948,PID003948,iPad,,https://example.test/txn/3948,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,04:43:00,日本,ドリンク,テスト商品_SKU0003,1,,SKU0003,,409,0,368,41,OID003949,PID003949,iPad,,https://example.test/txn/3949,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,04:50:00,日本,ドリンク,未登録商品_SKU9027,5,,SKU9027,,1715,0,1543,172,OID003950,PID003950,iPad,,https://example.test/txn/3950,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,04:57:00,日本,ドリンク,テスト商品_SKU0012,4,,SKU0012,,2012,0,1811,201,OID003951,PID003951,iPad,,https://example.test/txn/3951,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,05:04:00,日本,ドリンク,テスト商品_SKU0020,-3,,SKU0020,,-2220,0,-1998,-222,OID003952,PID003952,iPad,返品,https://example.test/txn/3952,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,05:11:00,日本,ドリンク,未登録商品_SKU9002,4,,SKU9002,,2452,0,2207,245,OID003953,PID003953,iPad,,https://example.test/txn/3953,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,05:18:00,日本,ドリンク,未登録商品_SKU9046,3,,SKU9046,,2430,0,2187,243,OID003954,PID003954,iPad,,https://example.test/txn/3954,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,05:25:00,日本,ドリンク,テスト商品_SKU0028,-5,,SKU0028,,-3095,0,-2785,-310,OID003955,PID003955,iPad,返品,https://example.test/txn/3955,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/20,05:32:00,日本,ドリンク,テスト商品_SKU0012,3,,SKU0012,,1698,0,1528,170,OID003956,PID003956,iPad,,https://example.test/txn/3956,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,05:39:00,日本,ドリンク,テスト商品_SKU0029,1,,SKU0029,,791,0,712,79,OID003957,PID003957,iPad,,https://example.test/txn/3957,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,05:46:00,日本,ドリンク,テスト商品_SKU0006,2,,SKU0006,,1404,0,1264,140,OID003958,PID003958,iPad,,https://example.test/txn/3958,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,05:53:00,日本,ドリンク,テスト商品_SKU0019,1,,SKU0019,,418,0,376,42,OID003959,PID003959,iPad,,https://example.test/txn/3959,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,06:00:00,日本,ドリンク,テスト商品_SKU0017,4,,SKU0017,,2696,0,2426,270,OID003960,PID003960,iPad,,https://example.test/txn/3960,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,06:07:00,日本,ドリンク,テスト商品_SKU0005,5,,SKU0005,,4780,0,4302,478,OID003961,PID003961,iPad,,https://example.test/txn/3961,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,06:14:00,日本,ドリンク,テスト商品_SKU0020,4,,SKU0020,,3068,0,2761,307,OID003962,PID003962,iPad,,https://example.test/txn/3962,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,06:21:00,日本,ドリンク,テスト商品_SKU0010,3,,SKU0010,,945,0,851,94,OID003963,PID003963,iPad,,https://example.test/txn/3963,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,06:28:00,日本,ドリンク,テスト商品_SKU0012,-3,,SKU0012,,-2784,0,-2506,-278,OID003964,PID003964,iPad,返品,https://example.test/txn/3964,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,06:35:00,日本,ドリンク,SKUなし商品,2,,,,722,0,650,72,OID003965,PID003965,iPad,,https://example.test/txn/3965,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,06:42:00,日本,ドリンク,SKUなし商品,3,,,,2484,0,2236,248,OID003966,PID003966,iPad,,https://example.test/txn/3966,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,06:49:00,日本,ドリンク,テスト商品_SKU0022,4,,SKU0022,,1556,0,1400,156,OID003967,PID003967,iPad,,https://example.test/txn/3967,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,06:56:00,日本,ドリンク,未登録商品_SKU9018,5,,SKU9018,,2660,0,2394,266,OID003968,PID003968,iPad,,https://example.test/txn/3968,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,07:03:00,日本,ドリンク,テスト商品_SKU0007,1,,SKU0007,,482,0,434,48,OID003969,PID003969,iPad,,https://example.test/txn/3969,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,07:10:00,日本,ドリンク,テスト商品_SKU0010,3,,SKU0010,,2007,0,1806,201,OID003970,PID003970,iPad,,https://example.test/txn/3970,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,07:17:00,日本,ドリンク,テスト商品_SKU0016,2,,SKU0016,,1208,0,1087,121,OID003971,PID003971,iPad,,https://example.test/txn/3971,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,07:24:00,日本,ドリンク,テスト商品_SKU0008,5,,SKU0008,,2270,0,2043,227,OID003972,PID003972,iPad,,https://example.test/txn/3972,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,07:31:00,日本,ドリンク,SKUなし商品,1,,,,316,0,284,32,OID003973,PID003973,iPad,,https://example.test/txn/3973,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,07:38:00,日本,ドリンク,テスト商品_SKU0009,1,,SKU0009,,582,0,524,58,OID003974,PID003974,iPad,,https://example.test/txn/3974,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,07:45:00,日本,ドリンク,SKUなし商品,1,,,,585,0,527,58,OID003975,PID003975,iPad,,https://example.test/txn/3975,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,07:52:00,日本,ドリンク,テスト商品_SKU0004,2,,SKU0004,,1938,0,1744,194,OID003976,PID003976,iPad,,https://example.test/txn/3976,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,07:59:00,日本,ドリンク,テスト商品_SKU0009,-4,,SKU0009,,-1680,0,-1512,-168,OID003977,PID003977,iPad,返品,https://example.test/txn/3977,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/20,08:06:00,日本,ドリンク,SKUなし商品,1,,,,912,0,821,91,OID003978,PID003978,iPad,,https://example.test/txn/3978,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,08:13:00,日本,ドリンク,テスト商品_SKU0003,2,,SKU0003,,1126,0,1013,113,OID003979,PID003979,iPad,,https://example.test/txn/3979,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,08:20:00,日本,ドリンク,テスト商品_SKU0029,3,,SKU0029,,1989,0,1790,199,OID003980,PID003980,iPad,,https://example.test/txn/3980,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,08:27:00,日本,ドリンク,テスト商品_SKU0019,4,,SKU0019,,3712,0,3341,371,OID003981,PID003981,iPad,,https://example.test/txn/3981,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,08:34:00,日本,ドリンク,テスト商品_SKU0007,5,,SKU0007,,2420,0,2178,242,OID003982,PID003982,iPad,,https://example.test/txn/3982,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,08:41:00,日本,ドリンク,テスト商品_SKU0001,-3,,SKU0001,,-2511,0,-2260,-251,OID003983,PID003983,iPad,返品,https://example.test/txn/3983,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,08:48:00,日本,ドリンク,テスト商品_SKU0007,5,,SKU0007,,2065,0,1859,206,OID003984,PID003984,iPad,,https://example.test/txn/3984,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,08:55:00,日本,ドリンク,テスト商品_SKU0010,2,,SKU0010,,1720,0,1548,172,OID003985,PID003985,iPad,,https://example.test/txn/3985,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,09:02:00,日本,ドリンク,テスト商品_SKU0020,5,,SKU0020,,2935,0,2641,294,OID003986,PID003986,iPad,,https://example.test/txn/3986,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,09:09:00,日本,ドリンク,テスト商品_SKU0010,3,,SKU0010,,843,0,759,84,OID003987,PID003987,iPad,,https://example.test/txn/3987,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,09:16:00,日本,ドリンク,テスト商品_SKU0020,-5,,SKU0020,,-1740,0,-1566,-174,OID003988,PID003988,iPad,返品,https://example.test/txn/3988,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/20,09:23:00,日本,ドリンク,SKUなし商品,2,,,,590,0,531,59,OID003989,PID003989,iPad,,https://example.test/txn/3989,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,09:30:00,日本,ドリンク,テスト商品_SKU0011,-2,,SKU0011,,-1598,0,-1438,-160,OID003990,PID003990,iPad,返品,https://example.test/txn/3990,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/20,09:37:00,日本,ドリンク,テスト商品_SKU0026,-1,,SKU0026,,-965,0,-869,-96,OID003991,PID003991,iPad,返品,https://example.test/txn/3991,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/20,09:44:00,日本,ドリンク,テスト商品_SKU0012,2,,SKU0012,,1494,0,1345,149,OID003992,PID003992,iPad,,https://example.test/txn/3992,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,09:51:00,日本,ドリンク,テスト商品_SKU0009,1,,SKU0009,,297,0,267,30,OID003993,PID003993,iPad,,https://example.test/txn/3993,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,09:58:00,日本,ドリンク,テスト商品_SKU0020,4,,SKU0020,,2620,0,2358,262,OID003994,PID003994,iPad,,https://example.test/txn/3994,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,10:05:00,日本,ドリンク,テスト商品_SKU0020,2,,SKU0020,,982,0,884,98,OID003995,PID003995,iPad,,https://example.test/txn/3995,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,10:12:00,日本,ドリンク,テスト商品_SKU0021,5,,SKU0021,,3045,0,2741,304,OID003996,PID003996,iPad,,https://example.test/txn/3996,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,10:19:00,日本,ドリンク,テスト商品_SKU0002,2,,SKU0002,,1888,0,1699,189,OID003997,PID003997,iPad,,https://example.test/txn/3997,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,10:26:00,日本,ドリンク,SKUなし商品,2,,,,568,0,511,57,OID003998,PID003998,iPad,,https://example.test/txn/3998,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,10:33:00,日本,ドリンク,テスト商品_SKU0005,-3,,SKU0005,,-1956,0,-1760,-196,OID003999,PID003999,iPad,返品,https://example.test/txn/3999,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,10:40:00,日本,ドリンク,未登録商品_SKU9001,4,,SKU9001,,3416,0,3074,342,OID004000,PID004000,iPad,,https://example.test/txn/4000,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,10:47:00,日本,ドリンク,テスト商品_SKU0007,4,,SKU0007,,2144,0,1930,214,OID004001,PID004001,iPad,,https://example.test/txn/4001,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,10:54:00,日本,ドリンク,テスト商品_SKU0024,-4,,SKU0024,,-3816,0,-3434,-382,OID004002,PID004002,iPad,返品,https://example.test/txn/4002,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/20,11:01:00,日本,ドリンク,テスト商品_SKU0002,5,,SKU0002,,3670,0,3303,367,OID004003,PID004003,iPad,,https://example.test/txn/4003,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,11:08:00,日本,ドリンク,テスト商品_SKU0001,5,,SKU0001,,3500,0,3150,350,OID004004,PID004004,iPad,,https://example.test/txn/4004,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,11:15:00,日本,ドリンク,テスト商品_abc123,3,,abc123,,1860,0,1674,186,OID004005,PID004005,iPad,,https://example.test/txn/4005,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,11:22:00,日本,ドリンク,SKUなし商品,1,,,,315,0,283,32,OID004006,PID004006,iPad,,https://example.test/txn/4006,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,11:29:00,日本,ドリンク,テスト商品_SKU0024,5,,SKU0024,,2395,0,2155,240,OID004007,PID004007,iPad,,https://example.test/txn/4007,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,11:36:00,日本,ドリンク,テスト商品_SKU0026,3,,SKU0026,,1122,0,1010,112,OID004008,PID004008,iPad,,https://example.test/txn/4008,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,11:43:00,日本,ドリンク,テスト商品_SKU0016,-4,,SKU0016,,-3428,0,-3085,-343,OID004009,PID004009,iPad,返品,https://example.test/txn/4009,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/20,11:50:00,日本,ドリンク,テスト商品_SKU0001,3,,SKU0001,,1548,0,1393,155,OID004010,PID004010,iPad,,https://example.test/txn/4010,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,11:57:00,日本,ドリンク,テスト商品_SKU0021,3,,SKU0021,,1086,0,977,109,OID004011,PID004011,iPad,,https://example.test/txn/4011,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,12:04:00,日本,ドリンク,SKUなし商品,5,,,,1555,0,1399,156,OID004012,PID004012,iPad,,https://example.test/txn/4012,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,12:11:00,日本,ドリンク,テスト商品_SKU0025,4,,SKU0025,,1824,0,1642,182,OID004013,PID004013,iPad,,https://example.test/txn/4013,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,12:18:00,日本,ドリンク,未登録商品_SKU9025,5,,SKU9025,,3025,0,2723,302,OID004014,PID004014,iPad,,https://example.test/txn/4014,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,12:25:00,日本,ドリンク,SKUなし商品,4,,,,3892,0,3503,389,OID004015,PID004015,iPad,,https://example.test/txn/4015,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/20,12:32:00,日本,ドリンク,テスト商品_SKU0027,-3,,SKU0027,,-1731,0,-1558,-173,OID004016,PID004016,iPad,返品,https://example.test/txn/4016,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/20,12:39:00,日本,ドリンク,テスト商品_SKU0024,3,,SKU0024,,1458,0,1312,146,OID004017,PID004017,iPad,,https://example.test/txn/4017,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,12:46:00,日本,ドリンク,テスト商品_SKU0009,5,,SKU0009,,2625,0,2363,262,OID004018,PID004018,iPad,,https://example.test/txn/4018,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,12:53:00,日本,ドリンク,テスト商品_SKU0026,-1,,SKU0026,,-774,0,-697,-77,OID004019,PID004019,iPad,返品,https://example.test/txn/4019,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/20,13:00:00,日本,ドリンク,SKUなし商品,5,,,,2590,0,2331,259,OID004020,PID004020,iPad,,https://example.test/txn/4020,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,13:07:00,日本,ドリンク,未登録商品_SKU9007,3,,SKU9007,,2412,0,2171,241,OID004021,PID004021,iPad,,https://example.test/txn/4021,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,13:14:00,日本,ドリンク,テスト商品_SKU0014,3,,SKU0014,,2118,0,1906,212,OID004022,PID004022,iPad,,https://example.test/txn/4022,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,13:21:00,日本,ドリンク,テスト商品_SKU0020,5,,SKU0020,,1635,0,1471,164,OID004023,PID004023,iPad,,https://example.test/txn/4023,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,13:28:00,日本,ドリンク,SKUなし商品,1,,,,484,0,436,48,OID004024,PID004024,iPad,,https://example.test/txn/4024,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,13:35:00,日本,ドリンク,テスト商品_SKU0017,5,,SKU0017,,3860,0,3474,386,OID004025,PID004025,iPad,,https://example.test/txn/4025,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,13:42:00,日本,ドリンク,テスト商品_SKU0021,3,,SKU0021,,2139,0,1925,214,OID004026,PID004026,iPad,,https://example.test/txn/4026,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,13:49:00,日本,ドリンク,テスト商品_SKU0023,3,,SKU0023,,1848,0,1663,185,OID004027,PID004027,iPad,,https://example.test/txn/4027,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,13:56:00,日本,ドリンク,未登録商品_SKU9020,5,,SKU9020,,4125,0,3713,412,OID004028,PID004028,iPad,,https://example.test/txn/4028,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/20,14:03:00,日本,ドリンク,テスト商品_SKU0019,3,,SKU0019,,2535,0,2281,254,OID004029,PID004029,iPad,,https://example.test/txn/4029,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,14:10:00,日本,ドリンク,SKUなし商品,2,,,,748,0,673,75,OID004030,PID004030,iPad,,https://example.test/txn/4030,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/20,14:17:00,日本,ドリンク,テスト商品_SKU0030,1,,SKU0030,,405,0,365,40,OID004031,PID004031,iPad,,https://example.test/txn/4031,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/20,14:24:00,日本,ドリンク,テスト商品_SKU0020,3,,SKU0020,,1317,0,1185,132,OID004032,PID004032,iPad,,https://example.test/txn/4032,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/20,14:31:00,日本,ドリンク,テスト商品_SKU0008,3,,SKU0008,,2121,0,1909,212,OID004033,PID004033,iPad,,https://example.test/txn/4033,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
